Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,EmissionsPenalty,SpecifiedDemandProfile,YearSplit
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2018,2.7540480030306465,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2019,2.86702,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2020,2.92,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2021,3.6211199999999995,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2022,3.8986,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2023,5.708,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2024,6.096144000000001,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2025,6.510681792000001,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2026,6.953408153856,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2027,7.42623990831821,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2028,7.93122422208384,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2029,8.47054746918555,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2030,9.046544697090159,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2031,9.6617097364923,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2032,10.3187059985737,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2033,11.0203780064767,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2034,11.7697637109172,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2035,12.570107643259501,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2036,13.424874963001201,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2037,14.3377664604853,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2038,15.312734579798299,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2039,16.3540005312246,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2040,17.4660725673478,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2041,18.653765501927502,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2042,19.922221556058602,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2043,21.2769326218706,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2044,22.7237640401578,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2045,24.2689799948885,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2046,25.919270634540897,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2047,27.6817810376897,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2048,29.5641421482526,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2049,31.5745038143338,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_CEM_PRODCEM_PROD,,,,2050,33.7215700737085,,,,,,,,,,,,,,,,,,
0,3,NDPlow,,PROD_CLK_TRAD,,All,2018,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,PROD_CLK_TRAD,,All,2019,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,PROD_CLK_TRAD,,All,2020,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,PROD_CLK_TRAD,,All,2021,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,PROD_CLK_TRAD,,All,2022,,1.0,,,,,,,,,,,,,,,,,
