PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
FixedCost,NDP,GUA,PPHROR,,,,2032,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2033,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2034,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2035,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2036,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2037,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2038,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2039,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2040,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2041,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2042,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2043,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2044,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2045,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2046,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2047,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2048,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2049,,,,,,54.0
FixedCost,NDP,GUA,PPHROR,,,,2050,,,,,,54.0
FixedCost,NDP,GUA,PPGEO,,,,2018,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2019,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2020,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2021,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2022,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2023,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2024,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2025,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2026,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2027,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2028,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2029,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2030,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2031,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2032,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2033,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2034,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2035,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2036,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2037,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2038,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2039,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2040,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2041,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2042,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2043,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2044,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2045,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2046,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2047,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2048,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2049,,,,,,150.6
FixedCost,NDP,GUA,PPGEO,,,,2050,,,,,,150.6
FixedCost,NDP,GUA,PPWNDON,,,,2018,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2019,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2020,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2021,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2022,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2023,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2024,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2025,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2026,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2027,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2028,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2029,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2030,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2031,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2032,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2033,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2034,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2035,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2036,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2037,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2038,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2039,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2040,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2041,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2042,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2043,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2044,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2045,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2046,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2047,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2048,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2049,,,,,,28.08
FixedCost,NDP,GUA,PPWNDON,,,,2050,,,,,,28.08
FixedCost,NDP,GUA,PPPVT,,,,2018,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2019,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2020,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2021,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2022,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2023,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2024,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2025,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2026,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2027,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2028,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2029,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2030,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2031,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2032,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2033,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2034,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2035,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2036,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2037,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2038,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2039,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2040,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2041,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2042,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2043,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2044,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2045,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2046,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2047,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2048,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2049,,,,,,20.23
FixedCost,NDP,GUA,PPPVT,,,,2050,,,,,,20.23
FixedCost,NDP,GUA,PPPVT2,,,,2018,,,,,,22.3789
FixedCost,NDP,GUA,PPPVT2,,,,2019,,,,,,22.8877
FixedCost,NDP,GUA,PPPVT2,,,,2020,,,,,,23.3964
FixedCost,NDP,GUA,PPPVT2,,,,2021,,,,,,22.5289
FixedCost,NDP,GUA,PPPVT2,,,,2022,,,,,,22.0046
FixedCost,NDP,GUA,PPPVT2,,,,2023,,,,,,21.4955
FixedCost,NDP,GUA,PPPVT2,,,,2024,,,,,,20.9883
FixedCost,NDP,GUA,PPPVT2,,,,2025,,,,,,20.483
FixedCost,NDP,GUA,PPPVT2,,,,2026,,,,,,19.9795
FixedCost,NDP,GUA,PPPVT2,,,,2027,,,,,,19.4778
FixedCost,NDP,GUA,PPPVT2,,,,2028,,,,,,18.9777
FixedCost,NDP,GUA,PPPVT2,,,,2029,,,,,,18.4791
FixedCost,NDP,GUA,PPPVT2,,,,2030,,,,,,17.9822
FixedCost,NDP,GUA,PPPVT2,,,,2031,,,,,,17.4867
FixedCost,NDP,GUA,PPPVT2,,,,2032,,,,,,16.9926
FixedCost,NDP,GUA,PPPVT2,,,,2033,,,,,,16.4999
FixedCost,NDP,GUA,PPPVT2,,,,2034,,,,,,16.0085
FixedCost,NDP,GUA,PPPVT2,,,,2035,,,,,,15.5184
FixedCost,NDP,GUA,PPPVT2,,,,2036,,,,,,15.3836
FixedCost,NDP,GUA,PPPVT2,,,,2037,,,,,,15.2488
FixedCost,NDP,GUA,PPPVT2,,,,2038,,,,,,15.114
FixedCost,NDP,GUA,PPPVT2,,,,2039,,,,,,14.9792
FixedCost,NDP,GUA,PPPVT2,,,,2040,,,,,,14.8444
FixedCost,NDP,GUA,PPPVT2,,,,2041,,,,,,14.7096
FixedCost,NDP,GUA,PPPVT2,,,,2042,,,,,,14.5748
FixedCost,NDP,GUA,PPPVT2,,,,2043,,,,,,14.44
FixedCost,NDP,GUA,PPPVT2,,,,2044,,,,,,14.3053
FixedCost,NDP,GUA,PPPVT2,,,,2045,,,,,,14.1705
FixedCost,NDP,GUA,PPPVT2,,,,2046,,,,,,14.0357
FixedCost,NDP,GUA,PPPVT2,,,,2047,,,,,,13.9009
FixedCost,NDP,GUA,PPPVT2,,,,2048,,,,,,13.7661
FixedCost,NDP,GUA,PPPVT2,,,,2049,,,,,,13.6314
FixedCost,NDP,GUA,PPPVT2,,,,2050,,,,,,13.4966
FixedCost,NDP,GUA,PPPVTS,,,,2018,,,,,,36.3964
FixedCost,NDP,GUA,PPPVTS,,,,2019,,,,,,36.3964
FixedCost,NDP,GUA,PPPVTS,,,,2020,,,,,,36.3964
FixedCost,NDP,GUA,PPPVTS,,,,2021,,,,,,61.661
FixedCost,NDP,GUA,PPPVTS,,,,2022,,,,,,60.6417
FixedCost,NDP,GUA,PPPVTS,,,,2023,,,,,,59.6375
FixedCost,NDP,GUA,PPPVTS,,,,2024,,,,,,58.6354
FixedCost,NDP,GUA,PPPVTS,,,,2025,,,,,,57.6351
FixedCost,NDP,GUA,PPPVTS,,,,2026,,,,,,56.6367
FixedCost,NDP,GUA,PPPVTS,,,,2027,,,,,,55.64
FixedCost,NDP,GUA,PPPVTS,,,,2028,,,,,,54.645
FixedCost,NDP,GUA,PPPVTS,,,,2029,,,,,,53.6516
FixedCost,NDP,GUA,PPPVTS,,,,2030,,,,,,52.6598
FixedCost,NDP,GUA,PPPVTS,,,,2031,,,,,,51.6695
FixedCost,NDP,GUA,PPPVTS,,,,2032,,,,,,50.6806
FixedCost,NDP,GUA,PPPVTS,,,,2033,,,,,,49.6932
FixedCost,NDP,GUA,PPPVTS,,,,2034,,,,,,48.7071
FixedCost,NDP,GUA,PPPVTS,,,,2035,,,,,,47.7223
FixedCost,NDP,GUA,PPPVTS,,,,2036,,,,,,47.5875
FixedCost,NDP,GUA,PPPVTS,,,,2037,,,,,,47.4527
FixedCost,NDP,GUA,PPPVTS,,,,2038,,,,,,47.3179
FixedCost,NDP,GUA,PPPVTS,,,,2039,,,,,,47.1831
FixedCost,NDP,GUA,PPPVTS,,,,2040,,,,,,47.0483
FixedCost,NDP,GUA,PPPVTS,,,,2041,,,,,,46.9135
FixedCost,NDP,GUA,PPPVTS,,,,2042,,,,,,46.7787
FixedCost,NDP,GUA,PPPVTS,,,,2043,,,,,,46.6439
FixedCost,NDP,GUA,PPPVTS,,,,2044,,,,,,46.5092
FixedCost,NDP,GUA,PPPVTS,,,,2045,,,,,,46.3744
FixedCost,NDP,GUA,PPPVTS,,,,2046,,,,,,46.2396
FixedCost,NDP,GUA,PPPVTS,,,,2047,,,,,,46.1048
FixedCost,NDP,GUA,PPPVTS,,,,2048,,,,,,45.97
FixedCost,NDP,GUA,PPPVTS,,,,2049,,,,,,45.8353
FixedCost,NDP,GUA,PPPVTS,,,,2050,,,,,,45.7005
FixedCost,NDP,GUA,PPPVD,,,,2018,,,,,,25.8541
FixedCost,NDP,GUA,PPPVD,,,,2019,,,,,,27.397
FixedCost,NDP,GUA,PPPVD,,,,2020,,,,,,28.94
FixedCost,NDP,GUA,PPPVD,,,,2021,,,,,,17.9014
FixedCost,NDP,GUA,PPPVD,,,,2022,,,,,,19.0586
FixedCost,NDP,GUA,PPPVD,,,,2023,,,,,,18.5696
FixedCost,NDP,GUA,PPPVD,,,,2024,,,,,,18.0806
FixedCost,NDP,GUA,PPPVD,,,,2025,,,,,,17.5915
FixedCost,NDP,GUA,PPPVD,,,,2026,,,,,,17.1025
FixedCost,NDP,GUA,PPPVD,,,,2027,,,,,,16.6135
FixedCost,NDP,GUA,PPPVD,,,,2028,,,,,,16.1245
FixedCost,NDP,GUA,PPPVD,,,,2029,,,,,,15.6354
FixedCost,NDP,GUA,PPPVD,,,,2030,,,,,,15.1464
FixedCost,NDP,GUA,PPPVD,,,,2031,,,,,,14.6574
FixedCost,NDP,GUA,PPPVD,,,,2032,,,,,,14.1684
FixedCost,NDP,GUA,PPPVD,,,,2033,,,,,,13.6793
FixedCost,NDP,GUA,PPPVD,,,,2034,,,,,,13.1903
FixedCost,NDP,GUA,PPPVD,,,,2035,,,,,,12.7013
FixedCost,NDP,GUA,PPPVD,,,,2036,,,,,,12.5408
FixedCost,NDP,GUA,PPPVD,,,,2037,,,,,,12.3803
FixedCost,NDP,GUA,PPPVD,,,,2038,,,,,,12.2198
FixedCost,NDP,GUA,PPPVD,,,,2039,,,,,,12.0593
