Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,EmissionsPenalty,SpecifiedDemandProfile,YearSplit
0,1,NDP,E5_TSWTSW,,,,2018,4.406710560584624,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2019,4.587997669413468,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2020,4.769284778242311,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2021,4.950571887071157,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2022,5.131858995900001,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2023,5.326869637848,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2024,5.52929068408622,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2025,5.7394037300815,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2026,5.95750107182459,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2027,5.764871500035335,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2028,5.572241928246081,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2029,5.379612356456827,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2030,5.186982784667571,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2031,5.292169811887073,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2032,5.397356839106575,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2033,5.502543866326076,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2034,5.607730893545577,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2035,5.712917920765078,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2036,5.81810494798458,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2037,5.923291975204082,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2038,6.028479002423583,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2039,6.133666029643084,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2040,6.2388530568625855,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2041,6.344040084082087,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2042,6.449227111301589,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2043,6.554414138521089,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2044,6.659601165740591,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2045,6.764788192960093,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2046,6.869975220179594,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2047,6.975162247399096,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2048,7.080349274618596,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2049,7.185536301838098,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TSWTSW,,,,2050,7.2907233290576,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2018,1.7654706,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2019,1.8325584827999994,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2020,1.9021957051464,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2021,1.9744791419419614,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2022,2.0495093493357563,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2023,2.1273907046105127,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2024,2.208231551385712,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2025,2.292144350338371,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2026,2.379245835651231,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2027,2.446801590608556,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2028,2.5162755080186505,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2029,2.5877220517417365,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2030,2.661197232072264,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2031,2.7367586496480056,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2032,2.8144655406058936,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2033,2.89437882302001,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2034,2.9765611446581146,,,,,,,,,,,,,,,,,,
0,1,NDP,E5_TWWTWW,,,,2035,3.0610769320941698,,,,,,,,,,,,,,,,,,
