Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,EmissionsPenalty,SpecifiedDemandProfile,YearSplit
0,3,NDPlow,E5_TSWTSW,,,,2018,4.406710560584624,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2019,4.587997669413468,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2020,4.769284778242311,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2021,4.950571887071157,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2022,5.131858995900001,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2023,5.326869637848,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2024,5.52929068408622,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2025,5.7394037300815,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2026,5.95750107182459,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2027,5.859603579370337,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2028,5.760042704771238,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2029,5.658730677523242,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2030,5.555571726818329,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2031,5.726295266736544,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2032,5.898732485454161,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2033,6.07286652003754,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2034,6.248680995748829,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2035,6.426160002935887,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2036,6.605288075425302,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2037,6.786050170295145,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2038,6.968431648916145,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2039,7.152418259160897,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2040,7.337996118690115,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2041,7.525151699233555,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2042,7.713871811790769,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2043,7.904143592683618,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2044,8.09595449039855,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2045,8.289292253162017,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2046,8.484144917197414,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2047,8.680500795616124,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2048,8.878348467899379,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2049,9.077676769931127,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TSWTSW,,,,2050,9.27847478454532,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2018,1.7654706,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2019,1.8325584827999992,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2020,1.9021957051463996,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2021,1.9744791419419612,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2022,2.0495093493357563,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2023,2.1273907046105127,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2024,2.208231551385712,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2025,2.2921443503383716,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2026,2.3792458356512314,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2027,2.4482090021701675,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2028,2.5206192929283553,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2029,2.5966622905827412,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2030,2.676535403600077,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2031,2.760448676129145,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2032,2.8486256587197376,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2033,2.9413043447424245,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2034,3.0387381777758815,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2035,3.141197135678214,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2036,3.2489688975486604,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2037,3.3623601003202275,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2038,3.481697692306254,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2039,3.6073303916592936,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2040,3.7396302583940364,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2041,3.8789943893828442,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2042,4.025846746558879,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2043,4.180640129464577,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2044,4.3438583042696,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2045,4.516018302460626,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2046,4.697672903584313,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2047,4.889413317714294,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2048,5.091872084724111,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2049,5.305726208992421,,,,,,,,,,,,,,,,,,
0,3,NDPlow,E5_TWWTWW,,,,2050,5.531700549857816,,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2018,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2019,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2020,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2021,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2022,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2023,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2024,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2025,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2026,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2027,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2028,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2029,,1.0,,,,,,,,,,,,,,,,,
0,3,NDPlow,,INORG_RCY_OS,,All,2030,,1.0,,,,,,,,,,,,,,,,,
